Baby Boy Names Registered in 2005,
1,Jayde-Brody
106,Jayden
1,Jaydence
5,Jaydin
9,Jaydon
1,Jaydre
1,Jaydus
1,Jaydyn
1,Jaykwon
1,Jaylan
2,Jaylen
1,Jaylin
2,Jaylon
1,Jaymin
1,Jaymison
1,Jaymon
3,Jayron
1,Jaysel
4,Jayson
1,Jayton
1,Jayven
1,Jayvin
1,Jayzl
1,Jaziah
1,Jazib
1,Jean
1,Jean-Herve
1,Jean-Marie
#,Baby Boy Names
2,Jean-Pierre
1,Jearahmel
3,Jed
1,Jediah
1,Jed-Timothy
2,Jeevan
3,Jeff
5,Jeffery
19,Jeffrey
1,Jeffry
2,Jehad
1,Jemuel
1,Jenoah
2,Jensen
1,Jerahmeel
1,Jerake
1,Jerel
13,Jeremiah
1,Jeremie
32,Jeremy
4,Jericho
1,Jericho-Rocky
1,Jerimiah
1,Jerimy
2,Jermaine
1,Jerold
10,Jerome
1,Jerone
1,Jerramia
1,Jerrell
3,Jerry
1,Jerry-Jean
1,Jerzy
1,Jeshua
1,Jesiah
3,Jess
92,Jesse
1,Jessee
1,Jesse-James
4,Jessie
1,Jessy
2,Jet
6,Jethro
10,Jett
1,Jetteson
1,JettNolan
1,Jettson
2,Jevan
1,Jevin
#,Baby Boy Names
2,Jevon
1,Jevons
1,Jezek
1,Jeziah
1,Jhanzaib
1,Jhevyn
3,Jia
1,Jiar
1,Jiayin
1,Jibraan
1,Jierdy
1,Jiggs
2,Jihad
3,Jim
9,Jimmy
1,Jindvir
1,Jirehl
1,Jiri
1,Jivan
3,Joah
1,Joao
2,Joaquin
1,Job
1,Joban
1,Joben
1,Joden
1,Jody
4,Joe
44,Joel
1,Joelyn
8,Joey
1,Joffre
2,Johan
1,Johannes
73,John
6,Johnathan
1,Johnathen
1,Johnathon
1,John-Catlyn
1,John-Luke
1,Johnnie
3,Johnny
1,John-Paul
1,Johnson
1,Johny
1,Jolan
1,Jomil
2,Jon
1,Jona
#,Baby Boy Names
42,Jonah
1,Jonahs
22,Jonas
63,Jonathan
1,Jonathen
8,Jonathon
1,Jonel
1,Jonhendrik
1,Joonha
1,Joram
88,Jordan
1,Jordan-Scott
3,Jorden
3,Jordin
3,Jordon
2,Jordy
1,Jordyn
1,Jorell
1,Joren
2,Jorge
3,Jory
1,Jorynel
1,Jose
3,Josef
84,Joseph
1,Josephe
14,Josh
253,Joshua
1,Joshuah
1,Joshwa
1,Joshywa
19,Josiah
1,Josten
2,Josue
1,Jovan
1,Jove
1,Joven
1,Jovi
1,Jovin
1,Jozef
1,Jozeph
1,Jratyn
1,Juach
5,Juan
1,Jubiel
7,Judah
11,Jude
1,Juden
1,Jugraj
#,Baby Boy Names
1,Juin
3,Jules
1,Jules-Terry
29,Julian
9,Julien
1,Julious
4,Julius
2,Jullian
1,Julyan
1,Junayd
1,Juno
1,Junpei
1,Junshi
1,Junup
1,Jure
1,Jurel
10,Justice
90,Justin
1,Justine
1,Justise
4,Justus
1,Justyce
2,Justyn
1,Jyris
1,K.J.
1,Kaamal
1,Kaan
1,Kaartik
1,Kabe
3,Kabir
1,Kace
1,Kacey
2,Kache
1,Kadam
27,Kade
79,Kaden
8,Kadin
5,Kadyn
2,Kaedan
1,Kaede
6,Kaeden
1,Kaedyn
16,Kael
5,Kaelan
1,Kaelen
2,Kaelin
1,Kaelyb
1,Kaetan
1,Kage
#,Baby Boy Names
1,Kahdem
1,Kahel
1,Kahir
1,Kahlin
1,Kahne
52,Kai
1,Kaid
6,Kaidan
35,Kaiden
1,Kaidyn
2,Kailan
1,Kailyn
2,Kain
1,Kaio
1,Kairell
1,Kai'ro
1,Kaito
1,Kai-Vinh
1,Kalab
11,Kalan
1,Kalani
25,Kale
53,Kaleb
1,Kaleel
1,Kalel
1,Kalem
4,Kalen
1,Kallen
1,Kallun
1,Kalo
3,Kalob
1,Kalub
2,Kalvin
1,Kalym
1,Kamal
3,Kamden
1,Kamdyn
5,Kameron
1,Kamil
1,Kamren
1,Kamryn
1,Kamyar
8,Kane
1,Kanin
1,Kannon
1,Kansas
1,Kansys
1,Kanvrpreet
3,Kanyon
#,Baby Boy Names
1,Karambir
1,Karamdeep
1,Karan
1,Karanjot
1,Karanveer
1,Karanvir
1,Karar
1,Karcyn
5,Kareem
1,Karim
7,Karl
1,Karlan
1,Karl-Christian
1,Karlen
3,Karman
1,Karmillo
1,Karnvir
4,Karsen
8,Karson
1,Karstan
2,Karsten
1,Karsyn
5,Karter
3,Kartik
1,Karwan
1,Kase
3,Kasen
1,Kash
1,Kashan
1,Kashif
2,Kashius
1,Kashton
1,Kason
1,Kasper
2,Kass
1,Kathon
1,Kato
1,Kavisha
1,Kawach
1,Kawar
1,Kaycee
1,Kaydan
1,Kayde
54,Kayden
1,Kaydin
1,Kaydon
1,Kayel
4,Kaylan
3,Kayle
#,Baby Boy Names
2,Kayleb
4,Kaylen
2,Kaylin
4,Kayne
1,Kaynon
1,Kaysan
1,Kayvis
1,Kazlin
1,Kazon
1,Kazuki
1,Kazz
1,Kazzdon
1,KC
1,Keadan
10,Keagan
2,Keagen
2,Kean
1,Keandre
7,Keanu
1,Kearon
1,Kearse
1,Keaten
22,Keaton
1,Kedem
1,Kedrixx
3,Keefer
34,Keegan
1,Keegen
1,Keeghan
2,Keelan
19,Keenan
1,Keesyn
1,Keeton
1,Keevan
1,Keewatin
1,Keian
4,Keifer
4,Keigan
1,Keighan
1,Keiht
1,Keil
2,Keilan
1,Keileb
1,Keilin
1,Keiller
1,Keilyn
1,Kein
1,Keinan
1,Keion
#,Baby Boy Names
6,Keiran
1,Keirnen
1,Keirran
1,Keisen
9,Keith
2,Keithan
1,Keiven
1,Kel
1,Kelan
1,Keldan
2,Kelden
1,Keldon
1,Keli
1,Kelland
1,Kellar
4,Kellen
1,Kellton
3,Kelly
3,Kelsey
1,Kelso
1,Kelson
5,Kelton
4,Kelvin
3,Kemper
2,Ken
1,Kenan
1,Keniel
2,Kenji
1,Kenley
2,Kennedy
15,Kenneth
3,Kenny
1,Kensea
1,Kensho
2,Kent
5,Kenton
1,Kenyan
1,Kenyen
4,Kenyon
1,Keon
1,Keoni
1,Kerem
1,Keri
1,Kerr
1,Kerrick
1,Kerry
1,Kervin
1,Kerwin
1,Keshaun
#,Baby Boy Names
2,Keshav
1,Keshay
1,Kessler
2,Keston
1,Kestyn
1,Ketch
39,Kevin
1,Kewei
1,Keyan
1,Keynan
1,Keyrai
1,Keyshawn
1,Khai
6,Khaled
1,Khaleel
3,Khalid
3,Khalil
1,Khari
1,Kheops
1,Khole
1,Khush
1,Ki
1,K'i
12,Kian
1,Kicker
1,Kidsamedee
1,Kiedis
8,Kiefer
1,Kieler
1,Kier
25,Kieran
1,Kieren
1,Kiernan
1,Kieron
1,Kieryn
1,Kiev
1,Kieven
1,Killian
1,Kim
1,Kimble
2,Kimowan
1,Kincaid
1,King
1,Kingsley
1,Kingston
1,Kinza
2,Kip
1,Kiral
2,Kiran
#,Baby Boy Names
1,Kirby
2,Kirk
1,Kiron
1,Kirubel
2,Kit
1,Kito
1,Kiya
1,Kiyan
2,Kiyoshi
1,Kjorvan
1,Kjorven
1,Klaas
1,Klarenz
1,Klay
1,Kleider
1,Knighten
1,Knox
9,Kobe
1,Kobin
1,Kobrin
1,Koby
7,Koda
1,Kode
1,Koden
1,Kodi
9,Kody
9,Koen
7,Kohen
1,Kohin
2,Kohl
1,Koji
1,Kol
2,Kolbi
10,Kolby
5,Kole
6,Kolten
3,Koltin
8,Kolton
1,Komaldeep
1,Konar
1,Konner
3,Konnor
5,Konrad
1,Konur
1,Kooper
1,Korban
2,Korben
4,Korbin
2,Korbyn
#,Baby Boy Names
1,Kordic
1,Koren
2,Korey
1,Kori
1,Korven
1,Korwin
1,Kory
1,Koryom
1,Kosten
1,Kourtny
1,Koven
2,Kowen
1,Koy
1,Kredence
1,Kreedence
2,Kreg
1,Krillian
1,Kris
1,Krish
2,Krishan
1,Krishdev
1,Krishna
1,Krisjan
15,Kristian
1,Kristoffer
9,Kristopher
1,Kristos
1,Kruz
1,Krystjan
1,Kuach
1,Kubilay
1,Kudzai
1,Kulgagan
1,Kunesu
1,Kurosh
3,Kurt
2,Kurtis
2,Kush
1,Ky
9,Kyan
1,Kycen
1,Kyden
7,Kye
3,Kylan
1,Kylar
74,Kyle
2,Kylen
17,Kyler
1,Kyler-Joseph
#,Baby Boy Names
1,Kylin
2,Kynan
1,Kyr
6,Kyran
1,Kyrelle
2,Kyren
1,Kyrin
1,Kyron
1,Kyryn
1,Kyvan
1,Kyver
1,La
1,Laban
1,Labib
1,Lace
1,Lacen
17,Lachlan
1,Lachlann
1,Laec
1,Laikken
1,Lain
3,Laine
1,Laitham
1,Lakaya
1,Lambro
1,Lamont
1,Lan
9,Lance
1,Lancelot
1,Landan
19,Landen
5,Landin
44,Landon
2,Landyn
20,Lane
1,Langely
2,Larry
1,Lars
1,Lashon
1,Laszlo
1,Lat
1,Latrell
1,Latrelle
1,Latryll
1,Latzio
1,Lauchlan
1,Laukhush
1,Lauren
1,Lauriston
#,Baby Boy Names
4,Lawrence
4,Lawson
13,Layne
1,Laysan
1,Layth
3,Layton
1,Lazarin
1,Lealand
2,Leander
1,Lee
3,Leeland
1,Leelin
1,Leelyn
1,Leelyne
1,Leethon
1,Lehi
9,Leif
1,Leighten
4,Leighton
2,Leiland
1,Leilend
1,Leith
3,Lelan
19,Leland
1,Lelend
1,L'emir
1,Lenard
1,Lendl
1,Lendy
1,Lennon
1,Lennox
2,Lenny
21,Leo
2,Leon
3,Leonard
1,Lequon
1,Lester
1,Letjor
1,Letrell
1,Letrelle
1,Lev
41,Levi
1,Levin
2,Levon
1,Lewi
4,Lewis
1,Lews-Therrin
2,Lex
2,Leyland
#,Baby Boy Names
2,Leyton
206,Liam
1,Liam-Roger
1,Lian
2,Liban
1,Libnan
1,Lieam
9,Lincoln
1,Lincon
7,Linden
1,Lindon
2,Linkin
1,Linkoln
1,Linus
1,LJ
1,Lleyton
1,Lliam
2,Lloyd
1,Llyric
1,L'Moe
1,Lochlain
8,Lochlan
1,LochLan
1,Lochlin
1,Lochlyn
1,Lodewyk
1,Lodune
220,Logan
1,Logen
2,Loic
1,Loki
1,Lombadu
3,London
2,Loren
2,Lorenzo
3,Lorne
1,Lothar
1,Loui
1,Louie
6,Louis
1,Louis-Alexandre
1,Loukka
1,Lourens
3,Lual
1,Lubak
7,Luc
14,Luca
109,Lucas
1,Lucca
#,Baby Boy Names
3,Lucian
1,Lucias
2,Lucien
1,Lucious
8,Lucius
1,Lucky
1,Ludovic
1,Ludovik
1,Luiciano
1,Luicious
1,Luis
1,Luis-Angelo
1,Luk
3,Luka
25,Lukas
1,Lukash
1,Lukasz
104,Luke
1,Lukis
1,Lukka
1,Lukus
1,Luqmaan
1,Luuca
1,Lux
1,Luxton
1,Lydan
1,Lyle
3,Lynden
7,Lyndon
1,Lyrin
1,Maanus
4,Mac
1,MacConnall
1,Macen
1,Maciey
1,Mack
9,Mackenzie
2,MacKenzie
2,Macklin
1,Mackson
1,Maclaren
1,Maclean
1,Macsim
7,Madden
1,Maddix
14,Maddox
2,Maddux
1,Madison
1,Madox
#,Baby Boy Names
1,Madyk
1,Maeson
1,Magnum
5,Magnus
6,Maguire
2,Mahad
1,Mahamoud
1,Mahdy
1,Maheegan
2,Mahir
2,Mahmoud
1,Maisam
2,Maison
1,Maizon
1,Majd-Mazen
1,Majok
2,Makai
1,Makale
1,Makaveli
1,Makeo
1,Makoa
1,Maksim
1,Maksymilian
12,Malachi
3,Malakai
1,Malaki
1,Malakye
9,Malcolm
1,Malek
5,Malik
1,Malikai
2,Maliki
1,Malikie
2,Malikye
1,Malong
1,Mamoon
1,Manase
3,Manav
1,Manish
1,Manjot
1,Mannix
1,Manny
1,Manolo
2,Manraj
1,Manroj
1,Manroop
2,Manuel
5,Manveer
1,Manvir
#,Baby Boy Names
1,Maonyesho
1,Maquire
1,Marbub
8,Marc
1,Marc-Aidan
1,Marc-Andre
6,Marcel
3,Marcello
1,Marcellus
10,Marco
52,Marcus
8,Marek
2,Marik
2,Mario
1,Marion
1,Marius
1,Marjoelson
38,Mark
1,Markese
1,Markis
2,Marko
17,Markus
2,Marlon
1,Marquise
1,Mars
1,Marschal
17,Marshall
12,Martin
2,Marty
2,Marvin
4,Masen
88,Mason
3,Massimo
1,Masud
1,Masyn
1,Mate
1,Matei
1,Mateland
16,Mateo
1,Mateus
1,Mateusz
1,Mathais
1,Matham
1,Mathan
1,Matheau
1,Matheo
16,Mathew
5,Mathias
7,Mathieu
#,Baby Boy Names
1,Mathu
1,Mathurin
8,Matias
1,Matisse
1,Matix
4,Matt
1,Mattais
20,Matteo
1,Matteus
228,Matthew
4,Matthias
1,Matthieu
7,Mattias
1,Mattie
1,Mattix
1,Mattox
1,Matus
1,Maui
2,Maurice
1,Maury
7,Maverick
1,Maveryk
1,Mavrick
1,Mavry
2,Mawien
28,Max
6,Maxim
3,Maxime
1,Maximiliano
4,Maximillian
1,Maximis
1,Maximo
11,Maximus
1,Maxin
1,Maxon
37,Maxwell
3,Maxx
1,Maxym
1,Mayank
1,Maysen
1,Mayson
1,Mayuran
3,Mazen
1,Mazin
1,McAllister
1,McCoy
1,McIntyre
1,Mckale
1,Mckinley
#,Baby Boy Names
1,Mckinnon
1,McLaren
1,Mehar
1,Mehki
1,Mehrban
1,Mehrshad
1,Mehtaab
1,Mekah
1,Mekhai
2,Mekhi
1,Mel
1,Melese
13,Memphis
1,Menglin
1,Menno
1,Mercury
2,Merik
1,Merlin
3,Merrick
1,Merrik
1,Merryk
1,Mert
1,Mesgana
1,Meshach
1,Messiah
1,Micael
23,Micah
129,Michael
1,Michal
12,Micheal
1,Michell
1,Micias
1,Mick
2,Mickey
1,Mickyas
1,Mieszko
8,Miguel
1,Mihan
1,Miika
1,Mika
4,Mikael
1,Mika'il
1,Mikaill
3,Mike
1,Mike-Braden
1,Mikel
1,Mikeljan
4,Mikhail
1,Mikisow
#,Baby Boy Names
2,Mikkel
1,Mikko
1,Miko
1,Milad
2,Milan
1,Milano
1,Mileak
12,Miles
2,Miller
2,Milo
1,Milton
1,Minal
1,Ming
1,Mingxin
1,Miquell
1,Miracle
1,Miran
1,Mit
1,Mitch
2,Mitchel
23,Mitchell
1,Mj
1,Moamen
1,Modi
4,Mohamad
20,Mohamed
10,Mohammad
16,Mohammed
2,Mohamud
1,Mohid
1,Mohit
1,Mohsen
1,Mojalefa
1,Molave
1,Molsen
1,Momin
1,Momoh
1,Moneeb
1,Monias
4,Montana
1,Montthar
2,Monty
1,Mootii
1,Morad
35,Morgan
1,Morteza
2,Moses
1,Moshe
1,Mostafa
#,Baby Boy Names
1,Motasim
1,Mouaid
1,Mouamal
2,Mouhamad
1,Mouhamed
1,Moussa
1,Moustafa
1,Moutaz
1,Mowahed
1,Moyosolu
1,Muath
1,Muawiye
1,Mubarek
1,Mudassir
1,Mueez
1,Muhadis
12,Muhammad
1,Muhammed
1,Muhieddien
1,Muiz
1,Mujtaba
1,Mukabbir
1,Mukund
1,Mullis
2,Muneeb
1,Mungo
1,Munir
1,Murad
1,Murdoch
1,Murray
1,Musa
2,Mustafa
1,Mutasim
1,Muzmial
1,Mychael
1,Mykhailo
1,Mylan
10,Myles
1,Myron
1,Myung
1,Naa'il
1,Nabeel
1,Nabhan
1,Naddus
1,Nadeem
1,Nadim
1,Nahuel
1,Nahum
1,Nai-En
#,Baby Boy Names
1,Najeeb
1,Naji
1,Najib
1,Nam
1,Naolin
1,Naryan
9,Nash
2,Nashua
13,Nate
1,Natesh
197,Nathan
5,Nathanael
9,Nathanial
65,Nathaniel
1,Nathias
1,Nathon
1,Nathyn
1,Natrel
1,Navan
1,Navdeep
1,Naveed
1,Navjosh
1,Navjot
2,Navraj
1,Naythan
1,Nazareth
1,Neal
1,Nebiyou
1,Ned
1,Neel
8,Neil
5,Nelson
2,Neo
1,Nero
1,Nethanael
1,Nevada
2,Nevan
1,Nevin
1,Ngor
1,Nhan
1,Niall
1,Niall-David
1,Niam
1,Nicholai
153,Nicholas
1,Nicholaus
3,Nick
1,Nickalous
1,Nicklas
#,Baby Boy Names
1,Nickoda
1,Nickolai
15,Nickolas
1,Nickolaus
1,Nickson
2,Nico
1,Nicola
2,Nicolaas
24,Nicolas
1,Nicolaus
2,Niels
8,Nigel
1,Nihal
1,Nihan
1,Nikanthros
3,Nikhil
2,Nikita
1,Nikko
4,Niklas
2,Niko
3,Nikola
1,Nikolaas
3,Nikolai
4,Nikolaos
16,Nikolas
2,Nikolaus
1,Nikolay
2,Nima
1,Nimmerpreet
1,Nino
1,Niran
1,Nirbhai
1,Nirvan
1,Nishan
1,Nitesh
1,Nitin
2,Nixon
185,Noah
1,Noah-Mitchell
1,Noam
1,Nobel
1,Noel
2,Noelan
1,Nohl
82,Nolan
1,Nole
4,Nolen
2,Nolin
1,Nollan
#,Baby Boy Names
1,Nolton
2,Noor
2,Norman
1,North
1,Notorious
1,Noumaan
1,Noureldin-Surecrat
1,Nouridine
1,Nycholas
1,Nyle
4,Oakley
1,Obinna
2,Oden
1,Odhen
9,Odin
1,Odinn
1,Ogeller
1,Oilver
1,Olanrewaju
1,Oleg
3,Olin
26,Oliver
4,Olivier
1,Oluwadanikanse
1,Oluwafemi
1,Oluwaseyi
1,Oluwaseyitan
1,Oluwatobiloba
1,Oluwayiga
1,Olvin
1,Omaied
1,Omair
14,Omar
1,Omario
1,Omarion
1,Omer
1,Omid
1,Ondre
1,Onkar
2,Oren
1,Orest
1,Orin
6,Orion
1,Orland
2,Orlando
2,Orrin
1,Osama
1,Osazuwa
7,Oscar
#,Baby Boy Names
1,Oscar-Junior
1,Oshwah
2,Oskar
2,Osman
1,Ossen
1,Osvaldo
1,Otho
1,Otto
1,Owain
167,Owen
1,Owyn
1,Ozan
1,Ozbourne
1,Ozias
1,Paaris
1,Paavon
1,Pacen
2,Pacey
1,Paden
1,Padon
1,Paeyton
1,Paisley
1,Paiton
2,Panagiotis
1,Paolo
2,Pardeep
1,Paris
1,Parjyot
60,Parker
1,Parks
1,Parmveer
1,Parth
1,Parveer
4,Pascal
1,Paterson
25,Patrick
1,Patryk
29,Paul
1,Paulus
4,Pavel
1,Pawel
2,Paxton
1,Payten
6,Payton
1,Payum
1,Pearson
2,Pedro
1,Pele
1,Perry
#,Baby Boy Names
34,Peter
1,Petr
1,Peyasu
10,Peyton
1,Phelan
1,Phelix
1,Phenix
2,Pheonix
1,Phien
1,Philemona
9,Philip
1,Philipp
8,Phillip
20,Phoenix
1,Phong
1,Phurrell
9,Pierce
1,Piers
1,Piet
2,Pietro
1,Piita
1,Pike
1,Pilot
8,Porter
1,Prabhdeep
1,Prabhjot
1,Prabhvir
2,Prabjot
1,Pranav
1,Prashant
1,Prateek
2,Pratham
1,Presley
1,Prestin
22,Preston
1,Prestyn
1,Prezton
1,Princedeep
1,Prwil
1,Psalm
1,Puoch
1,Pushkar
2,Quade
3,Quaid
1,Quatin
1,Quavis
10,Quentin
1,Quetzal
2,Quin
#,Baby Boy Names
1,Quincey
4,Quincy
4,Quinlan
1,Quinlen
25,Quinn
1,"Quinn-Anderson-
Wallace"
1,Quinn-Te
1,Quintan
8,Quinten
5,Quintin
11,Quinton
1,Quintyn
1,Raad
1,Raanan
1,Rabeah
1,Race
1,Rachan
1,Radek
1,Radley
1,Raeden
6,Rafael
1,Rafal
3,Rafe
1,Rafeh
1,Raheel
1,Raheem
1,Rahim
1,Rahmad
2,Rahul
3,Raiden
1,Raider
1,Raif
1,Raife
1,Raihan
1,Rain
3,Raine
1,Rainer
1,Rainier
1,Raistlin
1,Raiyaan
1,Raj
1,Raja
1,Rajanveer
1,Rajeem
1,Rajkran
1,Rajman
2,Rajvir
1,Rakin
2,Ralph
#,Baby Boy Names
1,Ram
2,Rami
1,Ramie
1,Ramil
1,Ramiz
1,Ramsey
1,Ramyn
1,Ramzi
1,Rand
3,Randall
6,Randy
1,Randy-Alexander
1,Rane
1,Raneem
1,Raniel
2,Ranjeet
1,Ranon
1,Ransom
1,Ranveer
1,Ranvir
1,Raphael
2,Rashawn
1,Rashed
1,Ratomir
1,Ravjeet
1,Rawai
5,Ray
1,Raya
1,Rayaan
3,Rayan
1,Rayce
8,Rayden
1,Raylan
16,Raymond
1,Rayn
2,Rayne
1,Rayshaan
1,Rayyan
1,Razaq
2,Reagan
2,Reagen
1,Rebel
2,Reda
13,Reece
5,Reed
1,Reegan
9,Reese
1,Reeve
7,Regan
#,Baby Boy Names
1,Reggie
28,Reid
1,Reign
1,Reiley
3,Reilly
1,Reily
1,Reine
1,Reinhardt
1,Reise
1,Rembrandt
2,Remi
4,Remy
4,Ren
2,Renan
2,Rene
1,Reno
1,Renshan
1,Renton
1,Reshad
1,Reto
4,Reuben
4,Rex
1,Rexford
1,Rexther
2,Rey
1,Reyce
1,Reyd
1,Reyez
1,Reyhan
1,Reynen
1,Reyven
1,Rezon
1,Rhaheem
1,Rhayv
12,Rhett
1,Rhey
1,Rhiley
1,Rhonel
1,Rhyder
1,Rhylee
15,Rhys
1,Rhyse
1,Riaan
1,Riad
1,Riain
1,Rian
1,Ricardo
1,Richael
20,Richard
#,Baby Boy Names
2,Richie
3,Rick
7,Ricky
1,Ridge
1,Ridley
1,Riel
2,Rieley
1,Riely
1,Riis
1,Riker
1,Rileigh
1,Rilen
141,Riley
1,Rilyan
3,Rio
1,Ripkaran
1,Rircardo
1,Rishab
1,Rishabh
1,Rishav
1,Rishawn
2,Rishi
1,Rishikesh
1,Rishith
10,River
1,Rj
5,Roan
1,Robbert
2,Robbie
1,Robel
57,Robert
1,Roberto
1,Robie
7,Robin
1,Robindeep
2,Rocco
1,Roche
4,Rocky
1,Roderick
2,Rodney
1,Rodvern
3,Rogan
1,Rogeli
1,Rohaan
1,Rohail
10,Rohan
1,Rohin
1,Rohrik
1,Rojhat
#,Baby Boy Names
1,Roka
2,Roland
17,Roman
1,Romario
1,Rome
1,Romel
2,Romeo
1,Romi
2,Ron
1,Ronak
7,Ronald
1,Ronaldo
19,Ronan
2,Ronin
3,Ronnie
1,Ronyn
1,Roojh
1,Rorrick
4,Rory
1,Rosendo
1,Roshaan
1,Roshan
1,Ross
1,Rothanak
1,Rougan
1,Rourke
1,Rourt
1,Rovick
22,Rowan
1,Rowell
2,Rowen
1,Rowin
1,Rowly
4,Roy
2,Royce
1,Rozario
8,Ruben
1,Rudie
1,Rudy
1,Rudyard
2,Rueben
1,Ruhundaka
1,Ruizhe
1,Rumi
1,Ruozhuo
1,Ruslan
1,Russ
5,Russell
1,Rusty
#,Baby Boy Names
1,Rutva
167,Ryan
1,Ryann
1,Rydell
3,Ryden
58,Ryder
1,Ryel
2,Ryeland
1,Ryelyn
2,Ryen
4,Ryerson
1,Rygel
1,Ryithe
13,Ryker
1,Rykker
61,Rylan
12,Ryland
1,Ryle
7,Rylee
5,Rylen
21,Ryley
2,Rylie
1,Rylin
1,Ryne
1,Ryzon
4,Saad
1,Saafi
1,Saajan
1,Saaqib
2,Sabastian
1,Sabir
1,Sabri
1,Sachkeerat
1,Sadik
1,Saeed
1,Safar
1,Safi-Arahman
1,Safron
1,Safwat
1,Sagar
6,Sage
1,Sahadat
1,Sahejvir
4,Sahib
1,Sahibdeep
1,Sahibzada
1,Sahijdeep
5,Sahil
1,Said
#,Baby Boy Names
2,Saif
1,Saige
1,Saiyid
1,Sajad
2,Sajeel
1,Sajin
1,Sakiamuni
1,Sakshat
3,Salah
2,Saleem
1,Saleh
1,Salim
2,Salix
1,Salman
1,Salvador
12,Sam
1,Samadhi
1,Samar
1,Samaroon
1,Samatar
1,Sameel
4,Sameer
4,Samer
2,Sami
2,Samir
4,Samson
1,Samual
140,Samuel
1,Samuel-Keith
1,Samy
1,Sandeep
1,Sander
1,Sanjay
1,Sanjeev
2,Sanjit
1,Santana
3,Santiago
1,Sao
2,Saqib
1,Saree
1,Sargunjot
1,Sarino
1,Sarmad
1,Sasa
1,Sascha
2,Saul
1,Savion
1,Savo
1,Sawan
#,Baby Boy Names
25,Sawyer
1,Saxen
1,Sayan
1,Sayem
2,Sayge
1,Sayyed
1,Schae
1,Scot
21,Scott
1,Scye
1,Seabert
7,Seamus
41,Sean
1,Seann
39,Sebastian
8,Sebastien
1,Sebastin
1,Seger
1,Sehhejvir
1,Selby
1,Sepan
1,Sepehr
1,Sergei
4,Sergio
98,Seth
1,Sethen
1,Severin
1,Sevn
1,Sha
4,Shaan
1,Shaanvir
1,Shabaaj
1,Shabab
1,Shabeer
1,Shaden
1,Shadi
3,Shae
1,Shaeden
1,Shaedyn
1,Shahbaz
1,Shaheen
3,Shaheer
1,Shahid
1,Shahwaiz
2,Shaine
1,Shakil
1,Shalon
1,Shameem
1,Shamen-Shyan
#,Baby Boy Names
1,Shammah
1,Shandon
17,Shane
1,Shaneel
2,Shannon
1,Shareef
1,Shariq
2,Sharmarke
1,Shatadru
9,Shaun
2,Shaw
1,Shawaiz
18,Shawn
1,Shay
3,Shayan
7,Shayden
1,Shaydon
1,Shaymus
4,Shayne
1,Shaynen
5,Shea
1,Shealthielle
1,Sheamus
1,Sheel
1,Shehar
1,Sheheryar
1,Shehzaad
1,Shehzar
1,Shekeal
1,Shelby
8,Sheldon
1,Shelton
1,Shem
1,Shem-Benjamin
1,Shergene
1,Sherwin
1,Sherzad
1,Shey
1,Shian
2,Shivam
1,Shohaib
3,Shrey
1,Shuab
1,Sid
1,Sidak
2,Siddhant
1,Siddiq
1,Sidhant
1,Sidney
#,Baby Boy Names
1,Sidney-John
12,Silas
1,Silas-Lee
1,Silus
1,Silver
1,Simar
3,Simeon
1,Simer
31,Simon
1,Simon-Grant
1,Simrat
1,Sina
1,Singh
1,Sirajaldeen
6,Skylar
14,Skyler
1,Skyy
2,Slade
3,Sloan
1,Sobey
1,Sohan
1,Sohil
1,Sohrab
2,Solan
6,Solomon
1,Somaan-Naziel
5,Sonny
1,Sora
3,Soren
1,Sorin
1,Soul
1,Soulsay
1,Soveren
46,Spencer
1,Spirit
1,Stacie
1,Stan
5,Stanley
1,Starlar
1,Steel
2,Steele
1,Steen
10,Stefan
2,Stefano
1,Stefanos
1,Steffen
1,Stennon
3,Stephan
17,Stephen
#,Baby Boy Names
1,Sterlen
6,Sterling
1,Stetsun
5,Steve
28,Steven
2,Stewart
1,Stiles
4,Stone
1,Stoney
2,Storm
1,Straduss
2,Stryder
1,Stryker
2,Stuart
1,Subayyal
1,Subeg
1,Sudharshan
1,Sukhdeep
5,Sukhman
1,Sukhmeet
4,Sukhraj
1,Sukhsagar
1,Sullivan
1,Su-Min
1,Sunil
1,Sunny
1,Surkhab
1,Surya
3,Sven
1,Svitozar
1,Swargdeep
1,Swaylon
1,Sy
4,Sydney
4,Syed
1,Syed-Askar
1,Sylee
1,Sylis
1,Symmon
2,Syrus
1,Syver
1,Taalib
1,Taanish
1,Taddiwos
1,Tae
1,Taedon
1,Taedyn
1,Taein
1,Taej
#,Baby Boy Names
1,Taelor
1,Taelum
1,Tafadzwanashe
1,Tafheem
1,Tag
1,Tague
3,Taha
1,Taher
2,Tai
1,Taiden
1,Taiga
1,Taige
1,Tailer
1,Taiven
1,Taiyo
1,Tajko
1,Tajus
1,Takao
1,Takezo
1,Takumi
1,Talal
1,Talan
5,Talen
2,Talha
1,Talhah
1,Taliesin
2,Talin
11,Talon
1,Taloot
1,Talya
1,Talyn
1,Tamim
1,Tamir
1,Tang
2,Tanish
51,Tanner
1,Tannon
1,Tanton
1,Tanveer
4,Taran
2,Tarek
1,Tarenveer
1,Tarick
2,Tarik
7,Tariq
1,Tarn-Singh
1,Taro
1,Tarren
2,Taryk
#,Baby Boy Names
3,Taryn
1,Tase
1,Tash
1,Tashawn
