Baby Boy Names Registered in 2006,
1,Saksham
1,Saleh
2,Salem
2,Salih
1,Salko
1,Salmahn
4,Salman
9,Sam
1,Samandeep
1,Samar
2,Sameer
1,Sameet
1,Samel
1,Samer
3,Sami
1,Samim
1,Samin
3,Samir
1,Sammy
1,Sampsen
1,Samrit
5,Samson
1,Samson-Alexander
2,Samual
137,Samuel
1,Samuel-Birhanu
1,Samul
1,Sana
1,Sandro
2,Sandy
1,Sang
1,Sanidh
1,Sanija
2,Sanjay
1,Sant
5,Santiago
#,First Name
1,Santino
1,Santoosh
1,Santos
1,Saqib
1,Sarac
1,Sardool
2,Sarim
1,Sarpreet
2,Sartaj
1,Sartajpreet
3,Sasha
1,Satveer
1,Saugat
2,Saul
1,Saurav
1,Savatei
1,Savek
1,Savian
1,Savine
1,Sawal
22,Sawyer
1,Sawyrr
2,Saxon
1,Saxton
1,Sayaan
1,Schayle
19,Scott
2,Scotty
1,Seager
5,Seamus
52,Sean
1,Seán
1,Seann
1,Seath
24,Sebastian
6,Sebastien
3,Sébastien
1,Sebastion
1,Sédric
1,Seena
1,Seerah
1,Seeros
1,Sefat
1,Segan
3,Sehaj
1,Sehajdeep
#,First Name
1,Sehajpal
1,Sehan
1,Sekai
1,Sem
1,Senai
1,Seneca
1,Serandon
2,Serge
1,Sergio
1,Serhat
1,Serkan
1,Serres
81,Seth
1,Sethan
1,Sevastian
1,Sevastián
1,Sevee
1,Severin
1,Severino
1,Seville
1,Seyed
1,Shaan
1,Shaanvir
2,Shade
2,Shaden
1,Shady
4,Shae
1,Shahab
1,Shahen
1,Shahil
1,Shahzad
1,Shaiden
1,Shakir
2,Shamus
1,Shan
17,Shane
1,Sharmarke
1,Shashwat
9,Shaun
15,Shawn
1,Shawrick
5,Shay
1,Shayaan
3,Shayan
1,Shayde
3,Shayden
#,First Name
2,Shaydin
3,Shaye
5,Shayne
1,Shaz
1,Shazab
2,Shea
1,Sheadon
3,Sheamus
1,Sheimys
3,Shelby
12,Sheldon
1,Shelton
1,Shepperd
1,Sherman
1,Sheryar
2,Shinji
1,Shirdon
1,Shiro
1,Shiv
1,Shiva
4,Shivam
1,Shivanker
1,Shivniel
1,Shivraj
1,Shiwayne
1,Shlok
1,Shooter
1,Shravan
1,Shrone
1,Shyenne
1,Shyne
1,Siavosh
2,Siddharth
1,Siddiq
1,Sidharth-Kabier
6,Sidney
1,Sikandar
15,Silas
2,Silvanus
1,Simba
5,Simeon
35,Simon
1,Simran
1,Simrat
1,Simrit
1,Sincere
#,First Name
1,Singh
1,Sipeng
1,Siraj
1,Siwoo
1,Siyal
1,Skipper
4,Sky
1,Skye
5,Skylar
14,Skyler
6,Slade
4,Slater
6,Sloan
1,Soban
1,Sobhan
1,Sobit
1,Soham
1,Sohan
1,Solaiman
1,Sollance
9,Solomon
1,Somrett
4,Sonny
1,Soran
6,Soren
1,Sóren
1,Soromtochi
1,Soroosh
1,Sothearak
1,Souriyane
58,Spencer
1,Spener
2,Spenser
1,Stajan
1,Stanislav
3,Stanley
1,Staven
1,Steaven
1,Steele
9,Stefan
1,Stefanos
6,Stephan
1,Stephden
15,Stephen
1,Stephon
5,Sterling
#,First Name
3,Stetson
2,Steve
26,Steven
1,Stewart
2,Stirling
1,Stockton
2,Stone
2,Storm
1,Stratton
1,Striden
2,Stryder
6,Stuart
2,Styles
1,Subeg
1,Suber
1,Sufwaan
1,Sufyaan
1,Suhail
2,Suhayb
1,Sukhchain
1,Sukhjot
1,Sukhkaran
2,Sukhman
1,Sukhpal
1,Sukhpreet
2,Sukhraj
1,Sukhsaj
1,Sukhvir
1,Sulayman
1,Sullay
3,Sullivan
2,Sultan
1,Sumair
4,Sumeet
1,Sumner
1,Sundance
1,Sunday
1,Sunny
1,Sunveer
1,Surya
1,Sushaant
2,Sven
1,Sweetgrassman
12,Syed
1,Syed-Zarmaan
1,Sylar
#,First Name
3,Sylas
1,Sylis
1,Sylus
1,Symeon
1,Symon
1,Synde
1,Syrak
1,Syran
1,T.J.
1,Taecyn
1,Taeghan
1,Taen
1,Taezen
3,Tage
6,Taha
1,Tahim
1,Tahmid
1,Tahoor-Ul
1,Taiden
1,Taisei
1,Taiten
1,Taitsen
1,Taitt
1,Taiyo
1,Tajbir
1,Takoda
1,Takumu
6,Talan
1,Talbot
1,Taleb
2,Talen
4,Talha
1,Tali
2,Talin
2,Talis
1,Tallon
5,Talon
3,Talyn
1,Tamanjeet
1,Tamaru
1,Tamryn
1,Tanar
1,Tane
1,Tanin
1,Tanjot
1,Tannen
#,First Name
47,Tanner
1,Tanveer
1,Tanvir
1,Tao
1,Tara
1,Taran
1,Taras
3,Tarek
1,Taren
1,Tareq
1,Tarey
2,Tarik
1,Tarion
3,Tariq
1,Tarkan
1,Tarnvir
1,Tarok
1,Tarquin
1,Tarquinn
2,Tarren
3,Tarun
1,Tat
17,Tate
1,Tatem
2,Tatum
3,Taven
2,Tavian
1,Tavien
4,Tavin
3,Tavis
3,Tavish
1,Tavon
1,Tawd
4,Tayden
3,Taye
1,Taylehn
2,Tayler
1,Taylon
26,Taylor
1,Taymur
3,Tayshaun
2,Tayson
1,Tayte
1,Tayten
2,Tayton
1,Tayvian
#,First Name
1,Tayvin
1,Tayyib
1,Taz
1,Tazzden
1,Teacon
1,Teaden
9,Teagan
3,Teagen
4,Teague
2,Tearin
3,Ted
2,Teddy
5,Teegan
1,Teethlac
5,Tegan
1,Tegran
1,Teigan
2,Teigen
1,Tejas
1,Tejpal
1,Tejveer
1,Tell
1,Telson
1,Temitope
1,Tennesy
1,Teo
1,Téo
1,Teofisto
1,Teran
1,Terelle
3,Terence
1,Teric
1,Terik
1,Terran
7,Terrance
2,Terrell
2,Terrence
1,Terrin
7,Terry
1,Tery
1,Teryn
1,Teton
3,Tevin
1,Teyrnen
1,Teyshaun
1,Tgn
#,First Name
1,Thaddeus
1,Thaedan
1,Thaison
1,Thanh
1,Tharyn
2,Thatcher
1,Thayen
1,Thayer
1,Thayne
4,Theo
7,Theodore
1,Théodore
1,Theodorus
1,Theophilus
5,Theoren
1,Theo-Russell
1,Theran
1,Theryn
1,Theuwis
1,Thierry
96,Thomas
1,Thomas-John
1,Thor
1,Thoren
1,Thorin
1,Thurman
1,Ti
2,Tiago
1,Tian
1,Tiberius
1,Tiego
1,Tiên
1,TiePeng
1,Tieran
1,Tiergan
6,Tiernan
1,Tiger
1,Tigran
2,Tilden
1,Tim
1,Timmy
1,Timon
1,Timoteo
31,Timothy
1,Tio
1,Tirian
#,First Name
1,Titan
5,Titus
2,Tivon
1,Tiyam
1,TJ
1,Toan
1,Tobi
9,Tobias
1,Tobit
13,Toby
1,Toby-Joe
2,Todd
1,Tokaji
1,Tom
5,Tomas
2,Tomasz
1,Tombeck
1,Tomi
4,Tommy
13,Tony
1,Toprak
2,Toren
1,Torger
1,Tori
2,Torin
1,Torren
1,Torrez
1,Torrin
2,Torsten
1,Torston
1,Toryn
1,Toviel
3,Trace
4,Trae
1,Trai
1,Traiden
1,Trance
16,Travis
1,Trayce
1,Traydee
1,Trayden
1,Trayer
1,Trayven
1,Trazom
1,Tre
1,Tre'Dell
#,First Name
1,Treedon
1,Treigh
1,Treighton
1,Trekker
1,Trelanne
1,Trennis
8,Trent
1,Trentan
1,Trenten
10,Trenton
1,Trephaine
2,Trestan
1,Tresten
1,Treston
1,Trestyn
1,Trevan
2,Trevin
16,Trevor
1,Trevyn
18,Trey
1,Treycen
1,Treyden
1,Treygon
2,Treyson
3,Treyton
1,Treyzen
1,Trias
1,Tridib
1,Trigg
1,Trinity
1,Tripen
2,Tripp
1,Trishtin
1,Tristain
128,Tristan
24,Tristen
1,Tristian
7,Tristin
1,Tristn
5,Triston
2,Tristyn
1,Triton
17,Troy
1,Trustin
1,Truth
1,Trux
#,First Name
1,Trygve
4,Trystan
2,Trysten
1,Trystin
3,Tryston
2,Trystyn
1,Tuan
6,Tucker
1,Ture
4,Turner
1,Tushaan
1,Tut
1,Twan
50,Ty
1,Ty.
1,Tyan
4,Tyce
1,Tyden
1,Tydeus
1,Tydus
7,Tye
1,Tyerese
1,Tyesn
1,Tyeson
3,Tylan
1,Tylen
1,Tyleon
143,Tyler
2,Tylor
2,Tynan
1,Tyran
1,Tyrant
1,Tyrayn
1,Tyrec
1,Tyrece
1,Tyree
1,Tyreese
1,Tyrel
5,Tyrell
1,Tyrelle
2,Tyren
1,Tyrence
5,Tyrese
3,Tyrin
1,Tyrol
2,Tyron
#,First Name
5,Tyrone
2,Tysen
1,Tysir
89,Tyson
1,Tyssen
4,Tytan
1,Tyton
1,Tytrell
1,Tytus
1,Tyvin
1,Tywayne
1,Uche
2,Uday
1,Udayveer
4,Udhay
1,Ulian
1,Ulrik
1,Ulysses
1,Umair
2,Umar
1,Umed
1,Updesh
1,Urban
1,Uruk
1,Usmaan
4,Usman
1,Uthmaan
1,Vadden
1,Vaden
1,Vadim
1,Vagellis
2,Valin
1,Vallen
4,Van
6,Vance
1,Vandalai
1,Vanden
1,Vandyn
1,Vane
3,Vann
1,Vanndemier
1,Vardaanpreet
1,Varian
1,Varyk
1,Vasili
1,Vasily
#,First Name
1,Vaso
10,Vaughn
1,Ved
2,Vedant
1,Veer
1,Vehbe
1,Velcan
1,Vern
1,Vickram
16,Victor
1,Victordean
1,Viet
4,Vikram
4,Vince
35,Vincent
1,Vincenzo
1,Vineeth
1,Vinn
1,Vinodh
1,Vinsent
1,Vinson
2,Vinton
1,Viraj
1,Virgil
1,Visaya
1,Vishal
1,Vitto
1,Vivaan
1,Vlad
2,Vladimir
1,Vladislav
1,Von
1,Voven
1,Vraj
3,Wacey
4,Wade
1,Wadi
1,Waeil
1,Wael
1,Wafeed
1,Wais
1,Wal
1,Waled
3,Waleed
1,Wali
1,Walid
#,First Name
14,Walker
1,Wallace
8,Walter
1,Warner
4,Warren
1,Warwick
1,Waryk
1,Wâseskwan
1,Wasim
1,Wayde
1,Waylen
1,Waylon
1,Waylynd
3,Wayne
1,Weichin
1,Weikai
1,Wells
1,Wengel
17,Wesley
1,Wessel
1,West
1,Westland
2,Westley
9,Weston
1,WhiteElk
1,Wikus
1,Wil
1,Wilhelm
1,Wilks
5,Will
1,Willard
4,Willem
1,Willex
178,William
1,William-
1,William-Andrew
1,William-Bofei
1,William-Duy
4,Willy
1,Wilmark
6,Wilson
1,Wilton
1,Winandus
1,Wind
4,Winston
1,Winter
#,First Name
1,Wol
1,Wolfgang
1,Wryder
98,Wyatt
1,Wyatt-Tucker
1,Wyland
1,Wylee
1,Wyler
1,Wylie
1,Wylliam
1,Wynn
1,Xadyn
1,Xaine
23,Xander
1,Xandynn
2,Xaviar
50,Xavier
1,Xaviour
1,Xayvion
1,Xiao
1,Xiathe
1,Xinen
2,Xzander
2,Xzavier
1,Xzyler
1,Yacoub
1,Yagazie
1,Yahia
1,Yahye
1,Yak
1,Yakub
1,Yanick
1,Yanis
1,Yaniv
1,Yanive
1,Yankagi
1,Yannick
1,Yannik
1,Yaseen
3,Yash
1,Yashman
1,Yashua
1,Yasir
1,Yassin-Yaqub
1,Yawar
1,Yazal
#,First Name
1,Yeabsira
1,Yeabssira
1,Yehcob
1,Yianni
1,Yiannis
1,Yisroel
1,Yonata
1,Yonis
1,YooJin
1,York-Omama
1,Yosias
1,Yossef
1,Yostyn
1,Younes
4,Yousef
2,Yousif
1,Yousof
1,Youssef
1,Youtin
1,Yovan
2,Yuan
1,Yuanze
1,Yug
1,YuMin
1,Yusha
4,Yusuf
1,Yuunis
4,Yuvraj
1,Yuxi
1,Zac
1,Zaccheo
1,Zach
1,Zachariah
1,Zacharias
2,Zacharie
136,Zachary
13,Zachery
1,Zacheus
9,Zack
1,Zackariah
1,Zackarie
16,Zackary
1,Zackary-Robert
17,Zackery
1,Zaden
1,Zaedan
#,First Name
1,Zafir
1,Zaharias
1,Zahid
1,Zahir
4,Zaid
4,Zain
1,Zaine
4,Zak
1,Zakai
1,Zakaria
1,Zakariah
1,Zakariya
3,Zakary
3,Zakery
1,Zakhary
2,Zakk
2,Zakkary
1,Zaland
1,Zale
1,Zalmay
2,Zaman
14,Zander
1,Zandyr
16,Zane
1,Zan-ul-Abdeen
1,Zarius
1,Zarry
1,Zavhier
2,Zavier
1,Zavior
1,Zayaan
4,Zayd
4,Zayden
1,Zayen
1,Zaylen
1,Zaylin
2,Zayne
1,Zealand
1,Zean
5,Zechariah
1,Zednik
1,Zedrich
1,Zeke
1,Zeldon
1,Zeno
3,Zenon
#,First Name
1,Zephan
1,Zephen
2,Zeshan
1,Zev
1,Zevan
2,Zeyad
1,Zeyade
1,Zhakirullah
1,Zhixuan
1,Ziad
1,Zinadine
3,Zion
1,Zohaib
1,Zohran
1,Zorain
2,Zorawar
1,Zorien
1,Zuhair
1,Zye
1,Zyhra
1,Zyler
1,Zyne
1,Zyon
