Baby Boy Names Registered in 1998,
1,Lochlann
1,Lochlin
1,Locklin
1,Lodili
127,Logan
1,Logun
1,Lohgan
3,Long
1,Lonnie
1,Lorenz
5,Lorenzo
1,Lorin
#,Baby Boy Names
1,Lorne
2,Lou
1,Louie
7,Louis
1,Lovelle
3,Luc
3,Luca
66,Lucas
1,Lucian
1,Luciano
1,Lucien
2,Lucus
2,Luigi
3,Luis
1,Luka
18,Lukas
1,Lukasz
57,Luke
1,Lukus
1,Luong
1,Luu
1,Lyam
3,Lyle
3,Lynden
8,Lyndon
1,Lynell
1,Lynx
1,M.
1,Mac
1,Macadam
1,Macallum
3,Mace
1,Maceo
1,MacGregor
1,Macin
1,Mackay
24,Mackenzie
10,MacKenzie
1,MacKenzy
2,Mackinley
2,Maclean
1,MacLean
1,MacLeod
1,Maclin
1,MacQuarrie
1,Maddux
3,Madison
1,Magnus
2,Mahad
#,Baby Boy Names
1,Mahder
1,Mahima
3,Mahmoud
3,Malachi
1,Malakai
15,Malcolm
5,Malik
1,Malike
1,Malyk
1,Man
1,Manasseh
1,Mandeep
1,Maninderpal
1,Manish
1,Manjeet
1,Manjinder
6,Manjot
1,Mankirat
1,Manpreet
3,Manraj
4,Manuel
1,Manveer
1,Manvinder
1,Manvir
14,Marc
1,Marcas
2,Marcel
1,Marcell
1,Marcello
1,Marcelo
11,Marco
2,Marcos
33,Marcus
1,Marcuss
2,Marek
6,Mario
61,Mark
2,Markian
2,Markis
2,Marko
5,Markus
3,Marlin
2,Marlon
1,Marquise
2,Marshal
8,Marshall
1,Marten
1,Martial
12,Martin
#,Baby Boy Names
1,Martin.M.
3,Marty
2,Marvin
2,Masen
48,Mason
1,Massimo
1,Mateen
4,Mateo
2,Mateusz
1,Matheos
1,Matheson
34,Mathew
4,Mathias
5,Mathieu
1,Mathiew
1,Mathu
2,Mats
2,Matsuo
5,Matt
1,Mattais
10,Matteo
1,Matthan
367,Matthew
1,Matthews
3,Matthias
2,Matthieu
1,Matti
2,Mattias
1,Mattius
1,Matyrus
3,Maurice
1,Mauricio
2,Maverick
15,Max
4,Maxim
3,Maxime
5,Maximilian
1,Maximilien
1,Maximillian
23,Maxwell
1,Maxx
1,Mazen
1,Mazzen
1,McCarthy
2,McKaleb
1,McKay
1,Mckay
1,McKenzie
1,Mckenzie
#,Baby Boy Names
1,McKinley
1,Mckinley
1,McKullen
1,Mclaren
2,McLean
1,Mcleod
1,Meet
1,Mehdi
1,Meishka
7,Melvin
3,Merrick
1,Merritt
1,Mervin
1,Metro
8,Micah
197,Michael
1,MichaelAngelo
3,Michal
24,Micheal
1,Michele
1,Mickey
1,Mickolys
8,Miguel
1,Mihgal
1,Mika
2,Mikael
2,Mikail
3,Mike
2,Mikel
2,Mikhail
1,Mikkia
7,Miles
1,Milosh
2,Milton
2,Mina
1,Ming
1,Minocher
1,Mir
1,Misha
1,Mitayo
2,Mitch
9,Mitchel
92,Mitchell
6,Mohamad
16,Mohamed
9,Mohammad
1,Mohammad-Akbar
10,Mohammed
1,Mohit
#,Baby Boy Names
1,Mohummad
1,Momin
1,Mon
1,Montague
1,Montek
1,Montgomery
4,Monty
1,Morena
27,Morgan
1,Morningstar
1,Moroni
1,Moses
1,Mosiah
1,Mostafa
1,Mouhamed
1,Mousa
1,Moussab
1,Muaaz
1,Mudbbar
1,Mughees
3,Muhammad
1,Muhammed-Ghazi
1,Muni
1,Munib
1,Murad
1,Murat
1,Murdoch
6,Murray
1,Musa
1,Mustaf
3,Mustafa
1,Mykel
11,Myles
1,Mytchell
1,Nana
1,Napekasiwiniw
1,Napoleon
11,Nash
1,Nashait
1,Nate
1,Natey
152,Nathan
5,Nathanael
1,Nathan-Alexander
4,Nathanial
51,Nathaniel
1,Nathan-Tanner
1,Nathanyal
1,Natnael
#,Baby Boy Names
1,Navarre
3,Navdeep
1,Naveda
1,Naveel
1,Naveen
1,Navin
1,Nayt
1,Nebiyu
1,Nebye
1,Nedal
1,Nedim
11,Neil
1,Neilpal
1,Neldimar
8,Nelson
1,Nery
1,Nesheir
1,Nethaniel
1,Neve
1,Nevin
1,Newton
1,Nghia
1,Nguyen
1,Nhat
1,Nichloas
234,Nicholas
1,Nicholos
1,Nick
3,Nicklas
1,Nicklaus
1,Nickolai
18,Nickolas
4,Nico
1,Nicola
33,Nicolas
1,Nicolas-Maxime
1,Nicolaus
9,Nigel
1,Nike
1,Nikeadas
1,Nikhail
1,Nikhil
1,Nikhilesh
1,Nikki
3,Niklas
1,Niklaus
2,Niko
1,Nikola
15,Nikolas
#,Baby Boy Names
1,Nikolaus
1,Nilesh
2,Nils
1,Nilus
1,Nima
1,Niran
1,Nirinderjit
1,Nirmalasthuthi
1,Nishant
1,Niyam
1,Nizarali
127,Noah
1,Nodin
6,Noel
54,Nolan
1,Nolyn
1,Nonda
1,Noordeep
1,Norman
1,Norman-Muhamed
1,Norris
1,Nouell
1,Nova
2,Nowel
1,Numan
1,Nuoh-Shyng
1,Nyadru
1,Nykoda
2,Oakley
1,Ocean
1,Odye
1,Olaf
2,Olin
11,Oliver
1,Omair
17,Omar
2,Omran
1,Onyx
1,Oran
1,Oren
2,Orest
3,Orion
1,Orlando
1,Orrie
1,Orrin
1,Orson
1,Orval
1,Orville
3,Osama
#,Baby Boy Names
1,Osbert
6,Oscar
1,Osman
32,Owen
1,Oylan
1,Ozanay
1,Paden
1,Padon
1,Padraic
1,Paetyn
1,Palliser
2,Palmer
5,Paolo
1,Paris
44,Parker
1,Parks
1,Parmdeep
1,Parminder
2,Parmveer
1,Parnell
1,Parrish
1,Parry
5,Pascal
1,Patric
52,Patrick
1,Patryk
34,Paul
1,Paul-Mauriel
1,Paulo
1,Pavan
1,Pavanveer
1,Pavel
1,Pavjot
1,Pavlo
1,Payson
5,Payton
2,Pearce
1,Pedro
1,Per
1,Perry
46,Peter
2,Petro
8,Peyton
1,Phelan
1,Pheliph
1,Pheonix
10,Philip
3,Philippe
11,Phillip
#,Baby Boy Names
6,Phoenix
1,Phoneprasith
12,Pierce
1,Piero
2,Pierre
1,Pierson
1,Pietro
1,Piitaa
1,Porter
1,Prabdeep
1,Prabhvir
1,Prabjyot
1,Pranav
1,Preet
1,Preetkamal
1,Preetpal
1,Presly
8,Preston
2,Prince
1,Pritesh
1,Pryce
1,Pryde
1,Puneet
1,q
1,Qaidance
1,Qasem
1,Qasim
1,Quac
2,Quade
2,Quaid
1,Quannah
12,Quentin
1,Quenton
1,Quientin
1,Quillan
1,Quiller
1,Quin
2,Quincy
3,Quinlan
27,Quinn
1,Quinnlan
5,Quinten
10,Quintin
10,Quinton
1,Quoc
1,Quochoan
1,Qwen
1,R.J.
1,Rabih
#,Baby Boy Names
1,Radek
1,Raees
3,Rafael
1,Rafi
1,Rahman
5,Rahul
3,Rain
1,Raine
1,Rainelorne
3,Raj
1,Raja
1,Rajan
1,Rajarajvinder
1,Rajat
1,Rajdip
1,Rajeev
1,Rajiv
1,Rajkaran
1,Rajkumar
1,Rajzon
1,Rakheem
1,Ralph
1,Ramana
2,Ramandeep
1,Rameet
1,Rameez
2,Rami
1,Ramin
1,Ramnik
1,Ramsey
1,Ramsukh
1,Ramy
1,Ramzy
1,Rand
4,Randall
1,Randeep
2,Randell
1,Randin
1,Randolph
13,Randy
1,Ranhjodh
1,Raphael
1,Rasa
1,Rashaad
1,Rashaan
1,Rashad
1,Rashpal
1,Rashvinder
4,Raven
#,Baby Boy Names
1,Ravi
1,Ravideep
1,Ravin
1,Ravinder
1,Ravjot
1,Ravneet
1,Ravpreet
1,Rawnaque
5,Ray
1,Rayan
1,Rayce
1,Rayden
1,Raydin
1,Rayen
1,Raymar
23,Raymond
1,Rayneet
5,Reagan
2,Real
11,Reece
7,Reed
1,Reegyn
1,Rees
10,Reese
1,Reeve
1,Reeven
1,Reever
1,Reeyad-Roy
6,Regan
3,Reggie
23,Reid
5,Reilly
1,Reily
1,Rein
1,Reiner
1,Reis
1,Rejean
1,Reko
1,Remah
1,Remee
2,Remi
1,Remington
1,Remko
1,Remo
1,Remy
1,Rene'
1,Reneil
1,Renne
2,Rennie
#,Baby Boy Names
1,Renton
1,Reo
1,Rett
4,Reuben
1,Reuel
1,Reuven
1,Reweis
1,Rex
1,Reynaldo
4,Rhett
1,Rhyley
8,Rhys
1,Rhyse
3,Ricardo
1,Ricco
32,Richard
1,Richie
1,Richmond
3,Rick
1,Rickey
6,Ricky
1,Rico
1,Ridge
2,Riel
1,Rielly
2,Ries
1,Rikesh
1,Rile
112,Riley
2,Rio
1,Riot
1,Rishi
1,Ritchie
1,Riven
12,River
1,RJ
1,Roan
1,Robb
1,Robbin
1,Robby
1,Robe
87,Robert
2,Roberto
1,Robertto
5,Robin
1,Robinson
1,Rocko
2,Rocky
1,Rod
#,Baby Boy Names
1,Roddy
1,Roderick
3,Rodney
1,Rodrick
1,Rogan
4,Roger
2,Rohan
1,Rohit
1,Roland
1,Rolland
4,Roman
1,Romeo
1,Romil
1,Ronak
7,Ronald
2,Ronaldo
1,Ronan
1,Rondy
1,Roneet
1,Ronell
1,Ronelle
3,Ronnie
1,Ronwaldo
1,Rooke
1,Rope
7,Rory
1,Rosario
1,Roshan
15,Ross
3,Rourke
4,Rowan
1,Rowen
2,Roy
5,Royce
1,Roylin
1,Ruaridh
1,Ruben
1,Rudy
1,Rueben
1,Runveer
1,Rushil
4,Russel
6,Russell
1,Rusty
1,Ruthvik
1,Ruzan
248,Ryan
1,Ryatt
1,Ryden
#,Baby Boy Names
4,Ryder
1,Ryely
1,Ryen
1,Ryerson
3,Ryker
1,Rykkar
17,Rylan
3,Ryland
1,Ryle
5,Rylee
1,Rylen
31,Ryley
4,Rylie
1,Ryliegh
1,Rylin
1,Rylun
1,Ryman
1,Ryo
1,Ryotaro
1,Sabashtin
1,Sabastian
2,Sabir
1,Sable
1,Sacha
1,Safar
1,Sagar
3,Sage
1,Sahib
5,Sahil
1,Sahilpreet
1,Sahir-Mohammed
1,Saide
1,Saige
1,Saihaj
1,Sairaj
1,Sajan
2,Saleem
1,Salfa
1,Salim
1,Salman
11,Sam
1,Samani
1,Samatar
2,Sami
5,Samir
1,Sam-Jaxon
1,Sammeh
1,Sammi
1,Sammuel
#,Baby Boy Names
1,Sampson
1,Samreet
2,Samson
131,Samuel
1,Samuel-Avery
1,Sandeep
1,Sandis
1,Sandy
1,Sang
1,Sanjay
1,Sanmit
1,Saphan
1,Sariyah
1,Sasha
1,Satchel
1,Satchmo
1,Satinderpal
1,Saul
1,Savkaran
4,Sawyer
1,Schael
1,Schuyler
2,Scot
1,Scotland
58,Scott
1,Scotti
1,Scottie
1,Scotty
1,Seager
63,Sean
13,Sebastian
4,Sebastien
1,Sehran
1,Seldon
1,Seraj-Eddine
1,Sergei
27,Seth
1,Severin
1,Sevren
2,Shaan
1,Shade
2,Shadi
1,Shadow
1,Shadrak
4,Shae
1,Shaeen
1,Shaelon
1,Shahbaaz
1,Shaheen
#,Baby Boy Names
1,Shahin
1,Shahveer
1,Shakeel
1,Shakur
2,Shale
1,Shamal
1,Shamarr
1,Shamez
1,Shamous
1,Shamus
1,Shan
1,Shandon
40,Shane
2,Shannon
1,Shanon
1,Shaquen
1,Sharief
8,Shaun
1,Shauwyn
1,Shavez
1,Shaw
34,Shawn
2,Shay
2,Shayden
1,Shaydon
4,Shaye
8,Shayne
9,Shea
1,Sheadon
1,Sheannon
1,Shehroz
4,Shelby
1,Shelden
27,Sheldon
1,Sheldyn
2,Shelton
1,Shemar
1,Sherman
1,Sherwyn
1,Shining
1,Shiv
1,Shody
1,Shogo
1,ShoNenn
1,Shorya
1,Shreyas
1,Shuaeb
1,Shun
1,Shyyon
#,Baby Boy Names
1,Sibtaen
1,Sidharath
4,Sidney
1,Sidny
1,Sig
1,Sikander
5,Silas
1,Silver
1,Simeon
1,Simerdeep
1,Simerpreet
23,Simon
1,Simrat
1,Simrit
1,Simson
1,Sin
1,Sinclair
1,Sing
1,Singer
1,Skip
1,Skye
11,Skylar
16,Skyler
1,Skylor
1,Slade
3,Slater
2,Sloan
1,Sly
1,Soban
1,Sohaib
1,Sohei
1,Sohil
1,Solandy
1,Solomon
1,Sonny
1,Sonthuong
1,Soo
1,Sopheaktra
2,Soren
1,Soulat
96,Spencer
1,Spring
1,Srage
1,Stacey
2,Stacy
1,Staley
2,Stanley
1,Steele
1,Steen
#,Baby Boy Names
7,Stefan
2,Stefano
2,Stephan
2,Stephane
36,Stephen
9,Sterling
1,Sterlyn
3,Steve
57,Steven
5,Stewart
1,Stirling
1,Stjepan
3,Stone
2,Storm
1,Stpehen
1,Strathan
3,Stratton
1,Stryker
4,Stuart
1,Suchneet
1,Suhail
1,Suhayb
1,Sukhjiwan
1,Sukhjot
2,Sukhman
1,Sukhpreet
1,Sukhraj
1,Sukhwinder
2,Sulaiman
1,Suleyman
2,Sullivan
1,Sulltan
1,Sulman
1,Sumair
1,Sumandeep
1,Sumitjot
1,Sumrit
1,Sundance
1,Suneel
1,Sunhawk
1,Sunil
1,Sunjoth
1,Sunpreet
1,Sunroop
1,Suraj
3,Sydney
1,Sye
1,Sylas
1,Sylvan
#,Baby Boy Names
1,Syrell
1,Syver
1,T.J.Austin
1,Tadashi
1,Taden
1,Taelon
1,Taem
1,Taeren
1,Taggart
1,Tagger
1,Taha
1,Taij
2,Tailor
2,Taite
1,Taize
1,Tajveer
1,Tajvir
2,Talal
1,Taleb
1,Talin
1,Tallal
6,Talon
1,Talson
1,Talyn
2,Tam
1,Tamir
1,Tane
2,Taner
1,Taniel
81,Tanner
1,Tanner-Lee
1,Tannor
1,Tanveer
2,Taran
2,Tarek
2,Taren
1,Tarif
4,Tarik
1,Tariq
1,Tarken
2,Taron
3,Tarren
2,Tarrik
1,Taryn
17,Tate
3,Tavin
2,Tavis
1,Tavish
1,Tayden
#,Baby Boy Names
2,Taygen
1,Taylen
5,Tayler
1,Taylon
72,Taylor
1,Tayyab
6,Teagan
1,Teagen
1,Teague
1,Techwynn
1,Teegan
1,Tegan
2,Teigan
1,Teige
1,Tejveer
1,Teman
1,Temesgen
1,Tenzin
1,Teran
1,Terel
1,Terell
1,Teren
1,Terence
1,Teron
2,Terran
6,Terrance
3,Terrell
3,Terrence
1,Terris
2,Terron
4,Terry
1,Teryn
1,Tesai
2,Tevin
1,Tevyn
1,Teyler
1,Thach
1,Thaine
1,Thairee-Delouis
3,Thane
2,Thanh
1,Thao
1,Tharon
1,Tharren
3,Theo
1,Theodor
9,Theodore
3,Theoren
1,Therin
#,Baby Boy Names
1,Theron
1,Thidas
2,Thien
1,Thien-Duc
1,Thien-Duy
102,Thomas
1,Thomson
2,Thor
1,Thoran
2,Thunder
3,Tien
1,Tieran
2,Tiger
1,Tilson
2,Tim
1,Timmathy
1,Timmy
1,Timotheus
43,Timothy
1,Timour
1,Tirone
4,Titus
5,Tobias
1,Toby
1,Tod
5,Todd
4,Tom
8,Tomas
14,Tommy
9,Tony
2,Tor
2,Toren
1,Torey
2,Torin
1,Torren
1,Torrenz
1,Tory
1,Toshiya
1,Toufic
8,Trace
1,Trad
1,Trae
1,Traeton
2,Trai
1,Trapper
1,Traven
58,Travis
1,Travoy
1,Tray
#,Baby Boy Names
1,Traye
2,Tre
1,Trei
1,Trendon
7,Trent
3,Trenten
1,Trentin
8,Trenton
1,Treston
1,Trevathan
1,Trevin
1,Trevis
37,Trevor
19,Trey
1,Treyce
1,Treyton
1,Treyvan
1,Triefen
1,Trini
2,Trinity
67,Tristan
1,Tristan-Jay
26,Tristen
1,Tristen-Lee
2,Tristian
15,Tristin
4,Triston
1,Triston-Joseph
6,Tristyn
26,Troy
1,Trueman
1,Truman
2,Truong
1,Truth
1,Trygve
2,Trystan
1,Trysten
1,Trystin
1,Tryvge
1,Tsun
2,Tuan
4,Tucker
2,Tuff
6,Turner
1,Twen
41,Ty
1,Tyan
1,Tyce
1,Tycen
#,Baby Boy Names
1,Tydomi
1,Tydus
5,Tye
1,Tyen
1,Tyerel
3,Tylan
1,Tylar
1,Tylas
1,Tylen
256,Tyler
1,Tylin
1,Tylo
1,Tylon
5,Tylor
1,Tyr
3,Tyree
3,Tyrel
19,Tyrell
1,Tyrelle
3,Tyren
1,Tyrese
1,Tyrine
1,Tyrome
2,Tyron
6,Tyrone
1,Tyrrel
2,Tyrrell
1,Tyrus
1,Tysen
1,Tyshon
54,Tyson
2,Tyvon
1,Ty-William
1,Tze-Yin
1,Umair
1,Usman
1,Valley
1,Van
2,Vance
1,Varun
1,Vaughn
1,Vaune
1,Venusha
1,Vern
2,Vernon
19,Victor
1,Vijay
1,Vikram
1,Viktor
#,Baby Boy Names
1,Viliam
3,Vince
17,Vincent
1,vincent
2,Vincenzo
1,Vincsent
1,Vineet
1,Vinesh
1,Vinson
1,Virgil
1,Vishad
1,Vishal
1,Vito
1,Vittorio
1,Vorra
1,Voshon
1,Wacey
10,Wade
1,Wafik
1,Wajid
2,Wajih
1,Walaeh
1,Walat
2,Waled
3,Waleed
4,Walid
10,Walker
2,Wallace
1,Wally
7,Walter
6,Warren
1,Waseem
1,Wasim
1,Wassim
1,Wayde
3,Waylon
1,Wayne
1,Weiming
1,Wells
18,Wesley
1,Weston
1,Whitfield
1,Whyatt
1,Wilburn
1,Wilden
1,Wilfurd
1,Wilhelm
1,Wilkinson
5,Will
#,Baby Boy Names
1,Willam
1,Willard
5,Willem
140,William
2,Willson
3,Willy
5,Wilson
1,Winbert
4,Winston
1,Winter
2,Wolfgang
1,Wraydell
62,Wyatt
1,Wychita
1,Wynn
1,Xanthus
7,Xavier
1,Xavies
1,Xuan
1,Xylin
1,Xzavier
1,Yafet
1,Yaheya
1,Yair
1,Yanni
1,Yannick
1,Yashan
1,Yashkarn
1,Yashvir
1,Yat
1,Yee-Lok
1,Yehuda
1,Yiu
1,Yonah
1,Yonis
1,Younes
3,Yousef
1,Yousouf
1,Youssef
1,Yuan
1,Yusef
2,Yusuf
1,Zac
1,Zacery
1,Zach
1,Zacharey
1,Zachari
1,Zacharia
2,Zachariah
#,Baby Boy Names
2,Zacharias
2,Zacharie
159,Zachary
1,Zacheri
24,Zachery
2,Zack
16,Zackary
11,Zackery
1,Zackree
3,Zain
2,Zaine
3,Zak
1,Zakaree
1,Zakaria-Mahmoud
3,Zakary
1,Zakarya
1,Zakkai
2,Zakkary
1,Zakory
1,Zakrey
2,Zamaan
9,Zane
1,Zarif
1,Zasim
1,Zavior
1,Zeboria
3,Zechariah
1,Zeeshan
1,Zeid
1,Zeke
1,Zenon
1,Zeshaan
1,Zeyad
1,Zhane
1,Zohaib
3,Zubair
1,Zyon
